Feature_Selection_Algorithm	Feature	Mean_Rank
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-44_2	117.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-14_1	118.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-39_3	119.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-40_2	120.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p6_2	122.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-4_3	123.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-49_3	126.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-29_3	126.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-29_1	127.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-47_3	127.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/random_forest_rfe/default	p-5_3	131.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-12_2	4.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-34_2	9.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-36_3	9.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-35_3	10.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-32_1	16.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-31_1	18.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-33_2	23.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-12_1	24.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-12_3	30.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-21_1	35.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-18_3	41.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-25_3	43.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p5_1	44.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-37_3	46.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-44_3	47.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-2_3	48.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-5_1	49.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-45_2	49.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-37_2	50.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-11_2	51.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-42_3	55.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-30_2	58.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-3_3	58.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-33_1	59.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-10_3	60.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-10_1	60.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-36_1	61.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-38_3	62.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-2_2	63.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-11_1	63.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-24_1	63.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p4_2	64.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-40_1	64.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p4_1	65.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-13_3	65.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-6_3	65.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-35_1	66.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-32_3	66.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-49_1	66.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-20_2	68.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-8_3	68.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-2_1	68.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-25_1	68.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-21_3	68.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p5_2	70.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p6_1	71.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-43_3	71.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-19_2	72.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p7_3	72.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-36_2	73.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-6_2	74.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-39_1	74.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p3_2	75.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-19_3	75.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-28_3	75.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-9_1	75.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-28_1	75.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-13_2	75.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-18_1	76.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-16_3	77.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-43_1	77.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-1_1	78.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-14_1	79.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-26_3	79.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p5_3	80.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-43_2	80.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-49_2	81.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-7_3	82.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-11_3	85.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-27_2	85.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-9_2	85.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p2_2	86.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p1_1	87.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-15_2	87.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-48_2	87.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p2_1	88.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p3_1	88.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-22_1	88.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-44_1	88.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-25_2	89.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-3_2	90.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-41_1	90.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-14_3	91.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-26_2	91.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-35_2	92.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-20_1	92.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-24_2	93.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-34_3	93.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-42_2	93.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-17_2	93.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p7_1	93.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-9_3	93.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-34_1	94.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-14_2	94.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-48_1	94.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p4_3	94.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-37_1	95.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p7_2	95.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-27_3	96.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-45_3	96.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-31_2	97.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p6_2	97.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-3_1	98.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-22_3	98.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-39_3	98.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p2_3	98.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-30_1	98.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-1_2	98.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-29_2	99.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-19_1	99.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-13_1	99.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-16_1	99.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p6_3	100.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-31_3	100.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-41_3	101.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p3_3	101.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-16_2	101.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-15_1	102.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-40_3	102.2
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-38_1	102.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-17_1	103.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-15_3	103.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-39_2	103.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-1_3	103.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-33_3	103.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-26_1	104.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-50_2	104.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-45_1	105.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-27_1	105.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-17_3	105.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-23_1	105.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-21_2	105.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-23_2	106.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p1_3	106.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-47_2	106.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-44_2	106.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-24_3	107.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-46_2	108.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-29_1	109.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-32_2	109.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-41_2	109.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-4_3	109.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-4_2	111.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-38_2	111.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p1_2	112.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-5_3	112.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-42_1	112.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-29_3	113.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-7_2	113.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-28_2	114.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-47_1	114.6
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-18_2	115.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-30_3	115.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-4_1	116.3
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-5_2	117.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-6_1	117.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-10_2	117.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-50_1	118.0
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-8_2	118.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-50_3	118.4
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-48_3	118.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-22_2	119.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-23_3	120.5
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-8_1	121.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-40_2	121.9
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-47_3	124.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-7_1	125.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-46_1	125.1
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-46_3	126.8
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-20_3	130.7
/AlgorithmScripts/FeatureSelection/tsv/sklearn/svm_rfe/default	p-49_3	132.7
